district_area_id,district_area_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std,source_year,planning_room_id,planning_room_name,prediction_area_id,prediction_area_name
,,984,916,605,5,29,39,543,10,268,9,667.5966850828729,637.0,183.82,485.6666666666667,403.0,152.81,607.55,608.5,183.66,625.7,608.5,106.07,719.8301000000001,631.2935,212.82,785.9583333333334,719.5,387.57,2025,9200510.0,Helmholtz-Kiez,,
,,1206,1137,763,10,40,29,691,3,303,3,677.4645441389291,650.0,179.18,574.0,578.0,59.24,678.5416666666666,622.0,236.89,720.4,578.0,373.05,665.1276666666666,675.523,34.96,838.7391304347826,814.0,259.79,2025,9200511.0,Griechischer Park,,
,,499,453,273,2,30,16,241,12,71,9,730.3029045643153,709.0,188.18,735.5,735.5,229.81,677.1904761904761,662.0,72.25,728.4545454545455,719.0,84.82,835.9790833333333,818.0885,143.08,994.3846153846154,915.0,309.33,2025,9200512.0,Wuhlheide,,
,,1654,1555,1020,11,53,45,919,8,565,4,619.2002176278563,577.0,199.62,435.125,421.0,105.72,602.7352941176471,546.0,204.0,647.3571428571429,597.0,187.92,819.3018749999999,847.8934999999999,173.56,754.9142857142857,704.0,301.67,2025,9200613.0,Bahnhof Schöneweide,,
,,530,518,364,11,5,7,323,0,121,0,722.0557275541796,681.0,193.41,628.875,594.0,125.79,815.6666666666666,884.0,218.66,,,,,,,965.7142857142856,785.0,388.52,2025,9200614.0,Oberspree,,
,,784,669,451,4,73,42,395,19,225,15,632.4658227848101,605.0,189.3,450.3333333333333,474.0,45.39,594.5849056603773,584.0,104.72,654.2962962962963,612.0,195.92,799.4976315789473,729.544,244.22,707.4193548387096,650.0,303.86,2025,9200715.0,Wista,,
,,743,704,464,5,19,20,405,3,171,3,656.0197530864198,652.0,170.44,574.3333333333334,563.0,77.62,635.6428571428571,632.0,99.22,698.0,697.0,22.52,703.6333333333332,697.233,73.02,1151.6923076923076,1166.0,504.07,2025,9200716.0,Dörpfeldstraße West,,
,,868,814,559,9,22,32,479,4,209,4,666.4843423799582,659.0,173.92,533.8571428571429,498.0,103.59,663.6428571428571,653.5,153.07,728.5,706.0,65.03,752.20075,762.415,54.75,902.32,817.0,414.93,2025,9200717.0,Dörpfeldstraße Ost,,
,,321,296,213,0,14,11,191,3,104,2,639.3717277486911,627.0,165.66,,,,657.0,567.0,180.54,1044.5,1044.5,432.04,836.9776666666667,787.707,153.55,1033.4444444444443,1080.0,309.33,2025,9200818.0,Spindlersfeld,,
,,907,837,574,12,33,35,507,9,301,6,636.938856015779,595.0,204.76,573.4,550.0,132.05,669.0,632.0,187.62,715.5384615384615,694.0,143.55,838.5255555555555,754.713,153.26,912.7777777777778,827.0,280.39,2025,9200819.0,Köllnische Vorstadt,,
,,1012,927,652,7,40,44,562,10,219,7,703.7669039145908,692.5,213.55,452.0,459.0,158.91,632.96,622.0,140.11,808.4,825.0,178.75,849.8340999999998,820.2080000000001,132.29,988.4285714285714,823.0,416.3,2025,9300920.0,Dorf Altglienicke,,
,,202,191,129,4,5,6,116,1,43,1,723.6551724137931,696.0,228.03,670.5,682.5,62.64,779.75,777.0,54.54,1009.0,1009.0,,862.554,862.554,,1237.0,1272.0,84.15,2025,9300921.0,Preußen Siedlung,,
,,751,708,460,3,23,19,389,8,95,6,770.5809768637532,747.0,175.48,662.3333333333334,745.0,178.03,711.3333333333334,693.0,134.77,873.8,878.0,63.07,863.1104999999999,878.4095,50.79,1073.909090909091,899.0,393.91,2025,9300922.0,Kosmos Viertel,,
,,735,707,468,7,15,13,397,2,50,1,823.0780856423174,788.0,192.98,750.8,705.0,157.58,727.1,743.0,104.4,879.0,879.0,117.38,886.28,886.28,35.48,830.2,807.0,236.48,2025,9300923.0,Kölner Viertel,,
,,614,328,227,2,20,12,189,9,112,6,641.4761904761905,568.0,252.99,462.0,462.0,,774.8181818181819,748.0,114.43,900.0,910.5,95.02,967.8045555555556,872.4,241.29,1162.0,1516.0,608.04,2025,9301024.0,Falkenberg,,
,,1164,1068,730,10,54,42,587,28,281,6,693.7325383304941,642.0,230.65,563.7777777777778,509.0,144.11,798.3714285714286,810.0,146.55,982.5454545454544,976.0,118.0,988.2846071428572,967.7985,138.99,1172.2083333333333,1118.0,433.75,2025,9301025.0,Alt-Bohnsdorf,,
,,999,936,611,5,27,36,517,5,216,3,697.6692456479691,672.0,213.48,791.6666666666666,677.0,204.7,716.4545454545455,698.0,234.09,848.75,864.5,96.83,940.7182,886.597,150.37,832.8695652173913,717.0,439.82,2025,9301126.0,Grünau,,
,,169,161,103,2,5,3,91,1,5,0,892.4065934065934,841.0,223.43,832.5,832.5,152.03,,,,,,,990.47,990.47,,,,,2025,9301227.0,Karolinenhof,,
,,251,225,151,3,6,20,113,0,5,0,983.9469026548672,972.0,253.32,668.0,668.0,,692.0,670.0,63.91,,,,,,,1151.0,1183.5,310.49,2025,9301228.0,Schmöckwitz/Rauchfangswerder,,
,,1138,1062,747,14,38,37,651,12,278,6,695.7941628264209,663.0,213.72,580.5833333333334,591.0,92.83,784.695652173913,685.0,241.18,814.6428571428571,747.5,219.8,1002.7355833333332,942.245,267.34,990.6666666666666,856.0,331.41,2025,9401329.0,Kietzer Feld/Nachtheide,,
,,149,139,87,1,3,7,68,0,12,0,817.1029411764706,785.0,220.69,1316.0,1316.0,,896.5,896.5,9.19,,,,,,,938.6666666666666,832.0,331.15,2025,9401330.0,Wendenschloß,,
,,745,716,490,6,14,15,433,2,276,2,605.5150115473441,571.0,183.53,385.5,399.0,121.13,744.125,623.5,296.79,724.3333333333334,683.0,88.56,746.898,746.898,90.01,899.0769230769231,644.0,417.64,2025,9401431.0,Allende I,,
,,181,171,119,0,6,4,101,0,62,0,613.4158415841584,589.0,161.05,,,,655.5,668.0,134.84,,,,,,,1001.6666666666666,765.0,522.85,2025,9401432.0,Siedlung Kämmereiheide,,
,,865,580,409,7,16,18,354,9,174,8,635.3700564971751,630.0,193.34,615.25,552.5,200.52,666.6666666666666,648.0,69.52,747.5555555555555,720.0,139.28,797.0015555555556,792.943,60.93,1113.6923076923076,1154.0,319.53,2025,9401433.0,Allende II,,
,,965,914,583,10,21,30,497,4,351,2,573.9517102615694,532.0,211.95,455.0,452.0,88.22,555.9,539.0,63.81,957.0,957.0,90.51,947.94675,913.612,203.79,763.0,645.0,292.9,2025,9401534.0,Altstadt Köpenick,,
,,518,472,335,5,9,37,279,1,70,0,855.3297491039426,820.0,285.25,620.0,620.0,93.34,710.5,702.5,134.53,1147.3333333333333,1131.0,152.16,1560.483,1560.483,,832.8571428571429,803.5,392.35,2025,9401635.0,Müggelheim,,
,,601,567,370,3,7,25,301,1,141,0,676.6212624584717,639.0,205.15,532.5,532.5,3.54,660.1666666666666,660.0,133.69,1056.0,1056.0,,1559.134,1559.134,,987.0,847.0,392.43,2025,9501736.0,Hirschgarten,,
,,1576,1504,1052,16,33,39,862,4,458,1,642.7563805104409,617.5,214.01,565.2727272727273,566.0,138.67,630.0,649.0,206.5,978.8571428571428,969.0,158.74,1091.1065,1153.9615,166.88,749.7647058823529,722.0,152.06,2025,9501737.0,Alt-Friedrichshagen,,
,,1001,943,639,13,21,35,508,4,316,0,630.1102362204724,580.5,213.74,523.8888888888889,515.0,71.82,794.4285714285714,803.0,102.75,1397.0,1292.0,226.55,1319.68075,1269.5814999999998,177.26,804.1052631578947,809.0,348.19,2025,9501838.0,Rahnsdorf,,
,,954,892,590,5,29,33,529,5,370,2,596.4555765595463,553.0,193.92,390.3333333333333,388.0,5.86,622.2,589.5,131.48,723.1,581.0,266.09,990.4646,1000.723,208.51,772.0,673.0,271.97,2025,9501939.0,Bahnhofstraße,,
,,301,281,189,3,5,15,164,0,108,0,615.6768292682926,573.5,179.6,446.5,446.5,2.12,569.0,569.0,12.73,,,,,,,1161.0833333333333,1121.5,466.76,2025,9501940.0,Güterbahnhof Köpenick,,
,,361,329,231,4,15,17,210,1,149,0,587.4238095238095,557.5,182.47,440.0,484.0,91.33,743.9090909090909,767.0,125.78,660.0,660.0,,1026.37,1026.37,,1011.3636363636364,757.0,442.64,2025,9501941.0,Friedrichshagener Straße,,
,,388,379,270,2,4,5,240,1,98,0,684.9,664.5,181.77,505.0,505.0,156.98,678.5,631.5,167.62,535.0,535.0,,1042.683,1042.683,,905.3333333333334,707.0,368.92,2025,9502042.0,Mittelheide,,
,,970,908,617,8,18,43,544,2,197,1,717.9871323529412,686.5,190.21,558.5,475.5,212.91,713.0,685.5,155.8,860.5,862.5,82.96,928.375,928.375,44.82,1091.48,916.0,371.68,2025,9502043.0,Dammheide,,
,,624,587,406,5,17,19,367,1,170,0,687.2806539509537,651.0,254.32,533.3333333333334,508.0,159.52,804.2222222222222,782.0,169.99,663.0,663.0,,1262.74,1262.74,,772.5555555555555,823.0,173.56,2025,10100101.0,Marzahn West,,
,,404,378,288,2,13,12,260,4,77,4,725.0538461538462,697.0,179.1,515.0,515.0,,837.0,764.0,233.8,703.3333333333334,686.0,41.79,698.76575,684.5815,40.23,937.1428571428572,898.0,275.21,2025,10100102.0,Rosenbecker Straße,,
,,960,912,641,5,20,26,600,5,191,1,723.7066666666667,694.0,189.62,520.8,514.0,101.94,868.1,773.5,262.57,981.4,802.0,367.57,980.3474,991.03,157.36,901.0,874.0,268.28,2025,10100103.0,Wittenberger Straße,,
,,712,653,439,8,28,30,401,8,133,6,731.857855361596,709.0,207.19,535.0,483.0,171.01,834.4761904761905,795.0,215.77,925.2,843.0,312.51,825.3905,792.9485,109.74,972.6521739130436,932.0,281.93,2025,10100104.0,Golliner Straße,,
,,465,416,252,5,30,19,230,15,104,10,681.4130434782609,645.5,191.27,452.25,470.0,132.64,653.0526315789474,623.0,121.0,689.2142857142857,661.5,90.53,805.6203333333335,821.696,145.08,859.4117647058823,834.0,246.26,2025,10100205.0,Gewerbegebiet Bitterfelder Straße,,
,,1138,1052,735,3,45,40,686,6,314,6,688.5029154518951,642.5,206.48,452.0,443.0,65.96,787.047619047619,691.0,231.93,748.2,678.0,106.36,724.6703333333334,702.3265,93.42,1060.1379310344828,886.0,456.14,2025,10100206.0,Wuhletalstraße,,
,,784,725,494,5,34,25,453,4,144,3,703.9823399558499,689.0,182.41,588.25,613.0,111.61,719.1111111111111,701.5,154.15,948.1666666666666,843.0,308.28,749.80425,708.9955,136.87,886.1363636363636,796.0,314.19,2025,10100207.0,Ahrensfelder Berge,,
,,1284,1199,836,13,42,43,770,8,407,7,654.3285714285714,619.5,167.93,504.6666666666667,555.0,113.4,645.7586206896551,641.0,104.48,745.6,663.5,255.73,764.02625,793.5665,121.37,833.0882352941177,731.5,372.19,2025,10100208.0,Bürgerpark,,
,,968,912,654,9,23,33,593,5,248,5,676.7133220910624,661.0,187.74,571.7142857142857,590.0,92.42,732.875,737.0,137.84,707.75,728.5,56.79,688.388,681.186,76.87,968.64,852.0,339.01,2025,10100209.0,Lea-Grundig-Straße,,
,,1418,1334,939,14,37,47,863,13,574,12,605.3256083429895,560.0,193.65,538.2222222222222,464.0,171.87,598.3214285714286,542.5,191.79,608.1818181818181,577.0,141.78,658.11,594.346,154.42,844.0967741935484,625.0,425.9,2025,10100210.0,Marzahner Promenade,,
,,812,701,490,10,59,50,433,14,251,13,614.4133949191686,596.0,193.31,555.75,539.5,100.68,672.1219512195122,620.0,189.41,695.4375,651.0,169.56,740.8183571428572,712.4780000000001,129.99,753.8214285714286,712.5,272.0,2025,10100311.0,Marzahner Chaussee,,
,,1937,1781,1235,18,83,73,1132,26,776,24,593.5344522968198,553.0,197.7,509.06666666666666,498.0,96.61,598.578125,552.0,213.04,578.2962962962963,570.0,92.83,653.3370769230769,643.4945,122.56,802.2884615384615,601.5,474.8,2025,10100312.0,Springpfuhl,,
,,586,544,370,4,22,20,345,4,254,1,565.7971014492754,524.0,184.6,424.6666666666667,421.0,19.76,576.4444444444445,517.0,245.84,905.5,740.0,508.28,1550.1677499999998,1223.897,1071.02,854.2666666666667,730.0,394.96,2025,10100313.0,Alt-Marzahn,,
,,634,602,388,9,18,14,366,3,224,3,619.1092896174863,587.5,201.95,450.625,465.5,92.84,597.1666666666666,617.0,180.32,678.5,599.0,209.2,640.6256666666667,660.26,52.4,787.2857142857143,787.0,91.49,2025,10100314.0,Auersbergstraße,,
,,755,716,497,12,15,24,458,3,269,3,623.4868995633187,599.0,188.99,550.3636363636364,546.0,114.18,751.2,694.0,242.93,718.3333333333334,703.0,44.05,751.8956666666667,767.93,53.48,862.0588235294117,759.0,297.51,2025,10100315.0,Bärenstein,,
,,574,540,391,4,19,15,364,5,189,3,650.6318681318681,633.0,177.35,394.3333333333333,319.0,181.16,689.25,645.5,156.44,772.4,629.0,324.09,850.3322000000001,746.1,308.74,793.1111111111111,808.0,340.85,2025,10100316.0,Landsberger Tor,,
,,799,732,498,5,33,34,449,5,163,4,717.3652561247216,692.0,186.58,523.4,512.0,56.94,711.2,721.5,102.97,920.2,994.0,217.94,796.2594000000001,781.736,124.09,842.3478260869565,796.0,286.17,2025,10200417.0,Zossener Straße,,
,,737,698,469,3,20,19,427,5,151,4,733.711943793911,692.0,216.14,524.0,473.0,90.95,717.4285714285714,664.0,191.24,758.1666666666666,769.0,77.78,912.828,842.567,186.7,780.75,723.5,352.23,2025,10200418.0,Kyritzer Straße,,
,,370,341,239,5,15,14,223,0,90,0,722.0,674.0,188.13,565.25,559.0,38.53,670.6666666666666,655.0,80.65,,,,,,,837.0,787.5,248.11,2025,10200419.0,Havelländer Ring,,
,,972,908,619,9,33,31,555,5,298,1,679.9603603603604,616.0,221.68,536.3333333333334,494.0,129.75,567.4705882352941,551.0,124.97,961.8,968.0,59.27,963.1,967.836,65.75,795.2083333333334,720.5,313.74,2025,10200420.0,Gut Hellersdorf,,
,,490,453,316,3,21,16,287,4,156,1,663.432055749129,615.0,201.78,492.0,492.0,93.34,591.7777777777778,592.0,170.54,821.2857142857143,826.0,146.59,971.932,987.48,110.58,718.8888888888889,691.0,290.83,2025,10200421.0,Helle Mitte,,
,,794,750,535,5,28,16,481,5,158,3,734.8835758835759,691.0,210.95,574.2,589.0,65.9,615.6666666666666,636.5,107.56,902.0,873.5,138.39,882.0845999999999,867.997,72.29,911.3,923.0,224.07,2025,10200422.0,Hellersdorfer Promenade,,
,,560,528,338,9,18,14,312,1,75,1,745.1955128205128,705.5,191.98,610.7777777777778,615.0,34.11,702.5,665.5,104.78,1015.0,873.0,266.12,867.313,867.313,,824.9166666666666,745.0,168.06,2025,10200423.0,Böhlener Straße,,
,,1126,1040,711,9,55,30,624,9,163,4,756.7612179487179,711.5,202.58,522.6,560.0,130.48,665.9047619047619,664.0,144.33,906.2,945.5,152.5,887.12,924.976,130.57,833.3076923076923,785.0,197.96,2025,10200524.0,Adele-Sandrock-Straße,,
,,595,565,418,5,17,13,358,3,120,1,725.3100558659218,671.0,188.21,610.0,609.0,23.08,576.6,575.0,54.61,845.0,779.0,203.2,962.4466666666668,932.04,99.14,771.4285714285714,792.0,198.02,2025,10200525.0,Schleipfuhl,,
,,585,502,353,5,57,26,316,11,152,1,682.623417721519,635.5,203.08,474.6,484.0,40.62,597.1904761904761,585.0,123.3,890.7333333333333,839.0,293.25,1028.609090909091,989.997,220.12,847.0,770.0,290.47,2025,10200526.0,Boulevard Kastanienallee,,
,,304,274,203,2,15,14,186,1,125,1,573.9193548387096,516.5,216.29,,,,611.2727272727273,504.0,240.57,761.0,761.0,,763.63,763.63,,628.3333333333334,649.5,126.67,2025,10200627.0,Am Kienberg,,
,,599,542,370,5,36,20,339,3,224,3,619.8023598820059,552.0,211.48,419.2,406.0,111.8,656.8125,569.5,350.24,573.25,559.5,52.85,709.9956666666667,714.183,136.44,687.4285714285714,706.0,117.66,2025,10200628.0,Neue Grottkauer Straße,,
,,1136,1089,791,13,24,22,709,2,456,1,616.3258110014104,552.0,241.91,443.09090909090907,425.0,127.5,578.5,523.5,221.2,905.8,900.0,113.49,958.737,958.737,415.09,708.1875,744.5,190.56,2025,10200629.0,Teterower Ring,,
,,761,707,481,8,24,30,433,6,317,2,574.0392609699769,510.0,215.69,441.5,424.5,88.84,587.0833333333334,512.0,158.2,1146.0,1068.5,353.34,966.929,1003.618,135.63,620.3,546.5,295.72,2025,10200630.0,Cecilienplatz,,
,,735,668,458,7,20,47,416,3,272,3,598.6778846153846,572.0,180.9,498.6,502.0,62.35,603.25,624.0,210.27,681.0,681.0,,621.4156666666667,604.053,53.35,828.0344827586207,733.0,363.07,2025,10300731.0,Oberfeldstraße,,
,,1096,704,488,10,47,26,444,17,294,14,594.7184684684685,550.5,225.99,436.44444444444446,454.0,53.56,666.8709677419355,621.0,195.98,741.6818181818181,722.5,106.83,739.2566470588235,708.067,106.79,765.9285714285714,617.5,386.65,2025,10300732.0,Buckower Ring,,
,,729,681,486,8,20,28,426,3,212,2,650.9201877934272,636.5,203.79,557.7142857142857,557.0,53.13,722.2,748.0,180.28,649.3333333333334,588.0,234.11,761.6696666666667,788.23,161.57,847.7333333333333,785.0,405.09,2025,10300733.0,Alt-Biesdorf,,
,,945,894,626,9,18,32,564,5,170,3,722.395390070922,707.0,195.84,634.25,611.5,101.9,625.5714285714286,596.5,151.25,823.2,855.0,60.92,816.4838,770.567,98.91,1121.9375,1043.0,365.95,2025,10300734.0,Biesdorf Süd,,
,,573,533,358,6,9,31,313,1,166,0,679.0798722044728,621.0,232.7,532.6666666666666,483.0,103.94,742.0,559.5,486.74,1047.3333333333333,1189.0,396.94,1147.133,1147.133,,793.7222222222222,776.0,250.18,2025,10400835.0,Kaulsdorf Nord,,
,,829,572,423,9,21,21,380,4,204,3,648.171052631579,618.0,203.1,518.1666666666666,512.5,56.49,551.5,563.0,157.29,916.7142857142856,810.0,355.02,808.1677500000001,846.2235000000001,123.23,650.375,678.5,139.52,2025,10400836.0,Alt-Kaulsdorf,,
,,553,525,372,5,8,20,329,3,82,2,749.3343465045592,745.0,188.31,723.25,707.5,202.18,534.2857142857143,574.0,191.78,1112.0,1095.0,148.23,900.887,874.31,93.59,798.125,721.0,265.18,2025,10400837.0,Kaulsdorf Süd,,
,,725,675,476,9,15,35,433,2,75,0,823.9006928406467,787.0,218.27,579.5,538.0,170.85,867.625,808.5,182.79,1012.0,1012.0,151.32,1315.555,1315.555,331.28,1097.1333333333334,1084.0,328.62,2025,10400938.0,Mahlsdorf Nord,,
,,516,478,331,10,15,23,287,0,97,0,715.2648083623693,690.0,204.65,685.5,690.0,76.08,788.7,715.0,157.58,818.0,761.0,117.4,,,,728.2857142857143,716.0,74.27,2025,10400939.0,Alt-Mahlsdorf,,
,,458,423,308,4,7,28,264,2,44,0,806.469696969697,788.0,189.51,700.5,700.5,95.46,690.0,645.0,102.87,951.5,951.5,122.33,1012.64,1012.64,70.41,965.6428571428572,857.0,309.73,2025,10400940.0,Elsensee,,
,,593,561,406,8,13,19,355,0,41,0,837.4422535211268,819.0,178.95,653.0,676.0,116.19,741.5714285714286,700.0,205.97,821.0,821.0,,,,,980.4615384615385,966.0,243.02,2025,10400941.0,Pilgramer Straße,,
,,398,367,250,2,14,16,230,3,77,0,751.3,702.0,238.24,669.0,669.0,159.81,693.75,576.5,286.8,1031.3333333333333,1036.0,241.03,1362.591,1384.784,121.16,849.4,888.0,452.2,2025,11100101.0,Dörfer Malchow-Wartenberg,,
,,274,261,172,1,7,6,153,1,78,0,669.6013071895425,603.0,250.75,,,,872.8,951.0,199.52,740.0,740.0,,1023.03,1023.03,,1350.2,1314.0,436.28,2025,11100102.0,Dorf Falkenberg,,
,,924,875,582,4,27,22,531,6,282,2,656.54802259887,623.0,179.31,482.25,493.0,31.47,716.8421052631579,727.0,163.35,915.0,886.0,231.29,1044.5968333333333,1061.9,201.44,939.45,738.5,428.06,2025,11100203.0,Falkenberg Ost,,
,,938,873,584,6,33,29,534,7,230,6,686.0056179775281,647.0,184.26,612.0,622.0,104.23,743.75,767.5,203.74,789.5714285714286,832.0,139.63,886.102,862.107,134.5,1020.0,1025.0,326.19,2025,11100204.0,Falkenberg West,,
,,647,605,410,9,25,15,365,6,165,5,687.6602739726028,655.0,199.73,540.375,526.0,118.04,753.0833333333334,753.0,148.39,998.8,942.0,264.66,881.2761666666667,857.3399999999999,96.92,876.8181818181819,778.0,333.18,2025,11100205.0,Wartenberg Süd,,
,,837,788,558,4,34,13,514,7,242,1,663.5194552529183,647.0,207.64,468.0,468.0,70.71,710.3529411764706,720.0,141.82,855.6666666666666,867.0,146.7,954.4857142857144,971.957,120.16,990.1428571428572,1078.0,269.36,2025,11100206.0,Wartenberg Nord,,
,,1445,1355,955,20,48,41,876,12,242,5,726.7876712328767,706.0,176.58,556.9285714285714,564.0,86.83,784.4615384615385,755.5,163.77,875.0769230769231,859.0,90.71,924.4351666666664,971.5715,134.37,973.1851851851852,963.0,184.73,2025,11100307.0,Zingster Straße Ost,,
,,1142,1068,738,10,39,35,679,13,263,6,691.341678939617,668.0,179.27,570.0,534.0,89.34,691.92,654.0,261.52,802.0,730.0,148.36,882.8558461538462,905.007,161.03,951.3333333333334,899.0,266.72,2025,11100308.0,Zingster Straße West,,
,,715,679,440,4,24,11,395,3,147,2,708.7113924050633,677.0,209.11,532.6666666666666,528.0,65.13,692.4444444444445,719.0,235.69,987.0,987.0,45.25,1073.1176666666668,864.463,371.36,923.375,909.5,276.71,2025,11100309.0,Mühlengrund,,
,,953,881,580,6,39,33,529,6,282,5,658.4839319470699,629.0,194.54,483.0,469.0,72.03,706.2142857142857,713.5,186.27,746.3333333333334,734.5,91.89,882.2511666666666,832.51,183.12,847.4782608695652,817.0,257.98,2025,11200410.0,Malchower Weg,,
,,1012,916,638,10,59,36,577,24,337,17,615.1975736568457,602.0,203.07,427.75,409.0,154.68,704.7435897435897,704.0,135.66,817.4444444444445,748.0,262.27,895.3097083333333,817.472,257.91,911.842105263158,903.0,285.17,2025,11200411.0,Hauptstraße,,
,,659,608,406,3,36,14,377,16,200,11,651.3368700265252,620.0,203.31,537.0,553.0,75.29,711.6296296296297,680.0,138.61,767.6470588235294,713.0,158.38,903.93825,772.5135,274.89,959.25,773.0,368.88,2025,11200512.0,Orankesee,,
,,848,791,547,6,29,28,505,5,310,3,623.6950495049505,594.0,171.48,529.0,581.0,107.5,685.45,650.0,122.21,817.5,813.5,55.62,871.4721999999999,883.48,111.33,956.3846153846154,898.0,373.66,2025,11200513.0,Große-Leege-Straße,,
,,1736,1557,1095,21,126,52,1001,81,587,68,625.8521478521478,590.0,183.46,505.4375,515.5,92.63,648.4242424242424,630.0,136.07,755.8395061728395,734.0,155.99,768.6112345679012,750.37,116.77,945.7857142857144,827.0,322.45,2025,11200514.0,Landsberger Allee,,
,,422,383,261,4,21,18,241,5,162,5,603.149377593361,584.0,166.75,415.0,415.0,,702.6,637.0,186.37,761.4,792.0,89.36,713.0282,669.354,87.74,795.8666666666667,621.0,479.98,2025,11200515.0,Weiße Taube,,
,,681,638,438,3,16,26,397,6,192,5,656.2670025188917,638.0,181.07,611.0,611.0,260.22,732.6363636363636,653.0,162.35,820.5,737.5,242.51,800.5,795.152,85.48,871.85,793.5,259.81,2025,11300616.0,Hohenschönhausener Straße,,
,,779,724,478,7,34,21,434,5,187,5,675.5506912442396,647.5,196.7,547.7142857142857,550.0,93.42,656.6,649.0,119.46,762.6666666666666,734.0,109.55,737.5323999999999,748.31,67.6,1035.0,1045.0,361.07,2025,11300617.0,Fennpfuhlpark,,
,,518,478,321,6,23,17,298,6,201,6,588.5335570469799,564.0,181.97,503.5,486.0,118.79,578.0909090909091,542.0,124.28,702.0,764.5,134.86,705.1104999999999,720.9935,90.94,928.1333333333332,895.0,363.82,2025,11300618.0,Storkower Bogen,,
,,803,751,541,8,34,18,504,9,362,9,575.8373015873016,536.0,172.92,439.6666666666667,444.5,71.11,603.2727272727273,551.5,152.67,831.0,787.0,244.18,760.0414444444446,757.554,81.84,837.1,719.0,332.27,2025,11300619.0,Rudolf-Seiffert-Park,,
,,1313,1233,876,14,32,47,794,8,561,6,567.3362720403022,518.5,184.48,458.1666666666667,400.0,163.28,656.5882352941177,664.0,189.81,789.6666666666666,785.5,188.76,803.738625,783.52,134.71,949.7058823529412,828.5,435.32,2025,11300620.0,Fennpfuhl Ost,,
,,1589,1091,705,10,190,54,633,91,389,72,608.4202211690364,592.0,201.53,517.0,482.0,128.59,651.2573529411765,633.5,151.89,757.1165048543689,729.0,185.38,820.8917362637364,809.91,161.01,783.2307692307693,601.0,361.75,2025,11300721.0,Herzbergstraße,,
,,1509,1428,965,10,51,30,877,17,636,16,555.6670467502851,517.0,183.76,420.8888888888889,435.0,99.78,563.8064516129032,534.0,149.56,752.1875,687.5,206.36,776.9447058823528,757.867,156.36,690.047619047619,547.0,374.13,2025,11300722.0,Rathaus Lichtenberg,,
,,208,164,107,0,37,7,96,5,71,3,526.7604166666666,467.5,183.95,,,,547.35,472.0,210.34,724.8421052631579,769.0,178.69,902.532,865.563,242.92,1137.857142857143,1265.0,526.78,2025,11300723.0,Bornitzstraße,,
